"Date","Country","Factor","RefRoute","Count","WithinTarget","OutsideTarget","PercentWithinTarget","Standard","StandardHit","AdditionalPatients","TargetLastMet","rank"
Sep 2020,"Northern Ireland","Urological",NA,85,35,"50",0.411764705882353,0.95,"was NOT met",45.75,NA,"59th"
Oct 2020,"Northern Ireland","Urological",NA,72,35,"37",0.486111111111111,0.95,"was NOT met",33.4,NA,"72nd"
Nov 2020,"Northern Ireland","Urological",NA,71,26,"45",0.366197183098592,0.95,"was NOT met",41.45,NA,"54th"
Dec 2020,"Northern Ireland","Urological",NA,71,18,"53",0.253521126760563,0.95,"was NOT met",49.45,NA,"35th"
Jan 2021,"Northern Ireland","Urological",NA,88,19,"69",0.215909090909091,0.95,"was NOT met",64.6,NA,"26th"
Feb 2021,"Northern Ireland","Urological",NA,79,18,"61",0.227848101265823,0.95,"was NOT met",57.05,NA,"28th"
Mar 2021,"Northern Ireland","Urological",NA,87,23,"64",0.264367816091954,0.95,"was NOT met",59.65,NA,"38th"
Apr 2021,"Northern Ireland","Urological",NA,88,27,"61",0.306818181818182,0.95,"was NOT met",56.6,NA,"47th"
May 2021,"Northern Ireland","Urological",NA,94,26,"68",0.276595744680851,0.95,"was NOT met",63.3,NA,"40th"
Jun 2021,"Northern Ireland","Urological",NA,81,26,"55",0.320987654320988,0.95,"was NOT met",50.95,NA,"49th"
Jul 2021,"Northern Ireland","Urological",NA,98,34,"64",0.346938775510204,0.95,"was NOT met",59.1,NA,"50th"
Aug 2021,"Northern Ireland","Urological",NA,84,20,"64",0.238095238095238,0.95,"was NOT met",59.8,NA,"30th"
Sep 2021,"Northern Ireland","Urological",NA,93,18,"75",0.193548387096774,0.95,"was NOT met",70.35,NA,"16th"
Oct 2021,"Northern Ireland","Urological",NA,79,20,"59",0.253164556962025,0.95,"was NOT met",55.05,NA,"34th"
Nov 2021,"Northern Ireland","Urological",NA,108,25,"83",0.231481481481481,0.95,"was NOT met",77.6,NA,"29th"
Dec 2021,"Northern Ireland","Urological",NA,78,14,"64",0.179487179487179,0.95,"was NOT met",60.1,NA,"11th"
Jan 2022,"Northern Ireland","Urological",NA,87,17,"70",0.195402298850575,0.95,"was NOT met",65.65,NA,"17th"
Feb 2022,"Northern Ireland","Urological",NA,97,18,"79",0.185567010309278,0.95,"was NOT met",74.15,NA,"15th"
Mar 2022,"Northern Ireland","Urological",NA,108,28,"80",0.259259259259259,0.95,"was NOT met",74.6,NA,"36th"
Apr 2022,"Northern Ireland","Urological",NA,114,21,"93",0.184210526315789,0.95,"was NOT met",87.3,NA,"14th"
May 2022,"Northern Ireland","Urological",NA,122,16,"106",0.131147540983607,0.95,"was NOT met",99.9,NA,"5th"
Jun 2022,"Northern Ireland","Urological",NA,102,20,"82",0.196078431372549,0.95,"was NOT met",76.9,NA,"18th"
Jul 2022,"Northern Ireland","Urological",NA,102,18,"84",0.176470588235294,0.95,"was NOT met",78.9,NA,"10th"
Aug 2022,"Northern Ireland","Urological",NA,111,18,"93",0.162162162162162,0.95,"was NOT met",87.45,NA,"7th"
Sep 2022,"Northern Ireland","Urological",NA,129,13,"116",0.10077519379845,0.95,"was NOT met",109.55,NA,"2nd"
Oct 2022,"Northern Ireland","Urological",NA,140,31,"109",0.221428571428571,0.95,"was NOT met",102,NA,"27th"
Nov 2022,"Northern Ireland","Urological",NA,121,26,"95",0.214876033057851,0.95,"was NOT met",88.95,NA,"24th"
Dec 2022,"Northern Ireland","Urological",NA,100,16,"84",0.16,0.95,"was NOT met",79,NA,"6th"
Jan 2023,"Northern Ireland","Urological",NA,125,12,"113",0.096,0.95,"was NOT met",106.75,NA,""
Feb 2023,"Northern Ireland","Urological",NA,123,16,"107",0.130081300813008,0.95,"was NOT met",100.85,NA,"4th"
Mar 2023,"Northern Ireland","Urological",NA,115,21,"94",0.182608695652174,0.95,"was NOT met",88.25,NA,"13th"
Apr 2023,"Northern Ireland","Urological",NA,108,14,"94",0.12962962962963,0.95,"was NOT met",88.6,NA,"3rd"
May 2023,"Northern Ireland","Urological",NA,166,27,"139",0.162650602409639,0.95,"was NOT met",130.7,NA,"9th"
Jun 2023,"Northern Ireland","Urological",NA,126,23,"103",0.182539682539683,0.95,"was NOT met",96.7,NA,"12th"
Jul 2023,"Northern Ireland","Urological",NA,129,26,"103",0.201550387596899,0.95,"was NOT met",96.55,NA,"21st"
Aug 2023,"Northern Ireland","Urological",NA,130,31,"99",0.238461538461538,0.95,"was NOT met",92.5,NA,"31st"
Sep 2023,"Northern Ireland","Urological",NA,108,23,"85",0.212962962962963,0.95,"was NOT met",79.6,NA,"23rd"
Mar 2012,"Scotland","Breast",NA,749,743,"6",0.991989319092123,0.95,"was met",0,NA,"47th"
Jun 2012,"Scotland","Breast",NA,811,807,"4",0.995067817509248,0.95,"was met",0,"Mar 2012","48th"
Sep 2012,"Scotland","Breast",NA,760,757,"3",0.996052631578947,0.95,"was met",0,"Jun 2012","49th"
Dec 2012,"Scotland","Breast",NA,859,857,"2",0.9976717112922,0.95,"was met",0,"Sep 2012","50th"
Mar 2013,"Scotland","Breast",NA,738,723,"15",0.979674796747967,0.95,"was met",0,"Dec 2012","41st"
Jun 2013,"Scotland","Breast",NA,768,758,"10",0.986979166666667,0.95,"was met",0,"Mar 2013","43rd"
Sep 2013,"Scotland","Breast",NA,867,856,"11",0.987312572087659,0.95,"was met",0,"Jun 2013","44th"
Dec 2013,"Scotland","Breast",NA,858,848,"10",0.988344988344988,0.95,"was met",0,"Sep 2013","45th"
Mar 2014,"Scotland","Breast",NA,756,734,"22",0.970899470899471,0.95,"was met",0,"Dec 2013","35th"
Jun 2014,"Scotland","Breast",NA,852,833,"19",0.977699530516432,0.95,"was met",0,"Mar 2014","40th"
Sep 2014,"Scotland","Breast",NA,815,794,"21",0.974233128834356,0.95,"was met",0,"Jun 2014","36th"
Dec 2014,"Scotland","Breast",NA,831,815,"16",0.980746089049338,0.95,"was met",0,"Sep 2014","42nd"
Mar 2015,"Scotland","Breast",NA,808,801,"7",0.991336633663366,0.95,"was met",0,"Dec 2014","46th"
Jun 2015,"Scotland","Breast",NA,814,794,"20",0.975429975429975,0.95,"was met",0,"Mar 2015","38th"
Sep 2015,"Scotland","Breast",NA,909,886,"23",0.974697469746975,0.95,"was met",0,"Jun 2015","37th"
Dec 2015,"Scotland","Breast",NA,915,864,"51",0.944262295081967,0.95,"was NOT met",5.25,"Sep 2015","22nd"
Mar 2016,"Scotland","Breast",NA,865,830,"35",0.959537572254335,0.95,"was met",0,"Sep 2015","30th"
Jun 2016,"Scotland","Breast",NA,836,806,"30",0.964114832535885,0.95,"was met",0,"Mar 2016","33rd"
Sep 2016,"Scotland","Breast",NA,881,811,"70",0.920544835414302,0.95,"was NOT met",25.9499999999999,"Jun 2016","16th"
Dec 2016,"Scotland","Breast",NA,890,844,"46",0.948314606741573,0.95,"was NOT met",1.5,"Jun 2016","28th"
Mar 2017,"Scotland","Breast",NA,844,800,"44",0.947867298578199,0.95,"was NOT met",1.79999999999995,"Jun 2016","26th"
Jun 2017,"Scotland","Breast",NA,934,897,"37",0.960385438972163,0.95,"was met",0,"Jun 2016","31st"
Sep 2017,"Scotland","Breast",NA,904,854,"50",0.944690265486726,0.95,"was NOT met",4.79999999999995,"Jun 2017","23rd"
Dec 2017,"Scotland","Breast",NA,909,860,"49",0.946094609460946,0.95,"was NOT met",3.54999999999995,"Jun 2017","24th"
Mar 2018,"Scotland","Breast",NA,811,771,"40",0.950678175092478,0.95,"was met",0,"Jun 2017","29th"
Jun 2018,"Scotland","Breast",NA,921,850,"71",0.922909880564604,0.95,"was NOT met",24.9499999999999,"Mar 2018","17th"
Sep 2018,"Scotland","Breast",NA,960,892,"68",0.929166666666667,0.95,"was NOT met",20,"Mar 2018","18th"
Dec 2018,"Scotland","Breast",NA,959,881,"78",0.91866527632951,0.95,"was NOT met",30.05,"Mar 2018","15th"
Mar 2019,"Scotland","Breast",NA,942,833,"109",0.884288747346072,0.95,"was NOT met",61.9,"Mar 2018","8th"
Jun 2019,"Scotland","Breast",NA,1007,909,"98",0.902681231380338,0.95,"was NOT met",47.65,"Mar 2018","12th"
Sep 2019,"Scotland","Breast",NA,925,863,"62",0.932972972972973,0.95,"was NOT met",15.75,"Mar 2018","21st"
Dec 2019,"Scotland","Breast",NA,952,902,"50",0.947478991596639,0.95,"was NOT met",2.39999999999998,"Mar 2018","25th"
Mar 2020,"Scotland","Breast",NA,998,964,"34",0.965931863727455,0.95,"was met",0,"Mar 2018","34th"
Jun 2020,"Scotland","Breast",NA,648,624,"24",0.962962962962963,0.95,"was met",0,"Mar 2020","32nd"
Sep 2020,"Scotland","Breast",NA,606,592,"14",0.976897689768977,0.95,"was met",0,"Jun 2020","39th"
Dec 2020,"Scotland","Breast",NA,883,837,"46",0.947904869762174,0.95,"was NOT met",1.84999999999991,"Sep 2020","27th"
Mar 2021,"Scotland","Breast",NA,918,837,"81",0.911764705882353,0.95,"was NOT met",35.0999999999999,"Sep 2020","13th"
Jun 2021,"Scotland","Breast",NA,989,920,"69",0.930232558139535,0.95,"was NOT met",19.55,"Sep 2020","19th"
Sep 2021,"Scotland","Breast",NA,994,925,"69",0.930583501006036,0.95,"was NOT met",19.3,"Sep 2020","20th"
Dec 2021,"Scotland","Breast",NA,1083,969,"114",0.894736842105263,0.95,"was NOT met",59.8499999999999,"Sep 2020","9th"
Mar 2022,"Scotland","Breast",NA,1014,887,"127",0.874753451676529,0.95,"was NOT met",76.3,"Sep 2020","6th"
Jun 2022,"Scotland","Breast",NA,1025,906,"119",0.88390243902439,0.95,"was NOT met",67.75,"Sep 2020","7th"
Sep 2022,"Scotland","Breast",NA,1042,910,"132",0.873320537428023,0.95,"was NOT met",79.9,"Sep 2020","5th"
Dec 2022,"Scotland","Breast",NA,1052,911,"141",0.865969581749049,0.95,"was NOT met",88.4,"Sep 2020","3rd"
Mar 2023,"Scotland","Breast",NA,1016,912,"104",0.897637795275591,0.95,"was NOT met",53.1999999999999,"Sep 2020","11th"
Jun 2023,"Scotland","Breast",NA,1108,1016,"92",0.916967509025271,0.95,"was NOT met",36.5999999999999,"Sep 2020","14th"
Sep 2023,"Scotland","Breast",NA,1181,1030,"151",0.872142252328535,0.95,"was NOT met",91.95,"Sep 2020","4th"
Dec 2023,"Scotland","Breast",NA,1109,947,"162",0.853922452660054,0.95,"was NOT met",106.55,"Sep 2020",""
Mar 2024,"Scotland","Breast",NA,1100,948,"152",0.861818181818182,0.95,"was NOT met",97,"Sep 2020","2nd"
Jun 2024,"Scotland","Breast",NA,1013,908,"105",0.89634748272458,0.95,"was NOT met",54.3499999999999,"Sep 2020","10th"
Mar 2012,"Scotland","Cervical",NA,33,31,"2",0.939393939393939,0.95,"was NOT met",0.349999999999998,NA,"45th"
Jun 2012,"Scotland","Cervical",NA,26,24,"2",0.923076923076923,0.95,"was NOT met",0.699999999999999,NA,"44th"
Sep 2012,"Scotland","Cervical",NA,37,33,"4",0.891891891891892,0.95,"was NOT met",2.15,NA,"38th"
Dec 2012,"Scotland","Cervical",NA,34,33,"1",0.970588235294118,0.95,"was met",0,NA,"49th"
Mar 2013,"Scotland","Cervical",NA,31,28,"3",0.903225806451613,0.95,"was NOT met",1.45,"Dec 2012","40th"
Jun 2013,"Scotland","Cervical",NA,35,31,"4",0.885714285714286,0.95,"was NOT met",2.25,"Dec 2012","37th"
Sep 2013,"Scotland","Cervical",NA,44,40,"4",0.909090909090909,0.95,"was NOT met",1.8,"Dec 2012","41st"
Dec 2013,"Scotland","Cervical",NA,44,42,"2",0.954545454545455,0.95,"was met",0,"Dec 2012","47th"
Mar 2014,"Scotland","Cervical",NA,53,51,"2",0.962264150943396,0.95,"was met",0,"Dec 2013","48th"
Jun 2014,"Scotland","Cervical",NA,58,53,"5",0.913793103448276,0.95,"was NOT met",2.09999999999999,"Mar 2014","43rd"
Sep 2014,"Scotland","Cervical",NA,41,39,"2",0.951219512195122,0.95,"was met",0,"Mar 2014","46th"
Dec 2014,"Scotland","Cervical",NA,57,56,"1",0.982456140350877,0.95,"was met",0,"Sep 2014","50th"
Mar 2015,"Scotland","Cervical",NA,46,42,"4",0.91304347826087,0.95,"was NOT met",1.7,"Dec 2014","42nd"
Jun 2015,"Scotland","Cervical",NA,40,34,"6",0.85,0.95,"was NOT met",4,"Dec 2014","31st"
Sep 2015,"Scotland","Cervical",NA,33,29,"4",0.878787878787879,0.95,"was NOT met",2.35,"Dec 2014","36th"
Dec 2015,"Scotland","Cervical",NA,52,45,"7",0.865384615384615,0.95,"was NOT met",4.4,"Dec 2014","35th"
Mar 2016,"Scotland","Cervical",NA,51,43,"8",0.843137254901961,0.95,"was NOT met",5.45,"Dec 2014","29th"
Jun 2016,"Scotland","Cervical",NA,40,34,"6",0.85,0.95,"was NOT met",4,"Dec 2014","31st"
Sep 2016,"Scotland","Cervical",NA,23,17,"6",0.739130434782609,0.95,"was NOT met",4.85,"Dec 2014","17th"
Dec 2016,"Scotland","Cervical",NA,37,29,"8",0.783783783783784,0.95,"was NOT met",6.15,"Dec 2014","24th"
Mar 2017,"Scotland","Cervical",NA,47,37,"10",0.787234042553192,0.95,"was NOT met",7.65,"Dec 2014","25th"
Jun 2017,"Scotland","Cervical",NA,51,43,"8",0.843137254901961,0.95,"was NOT met",5.45,"Dec 2014","29th"
Sep 2017,"Scotland","Cervical",NA,35,29,"6",0.828571428571429,0.95,"was NOT met",4.25,"Dec 2014","27th"
Dec 2017,"Scotland","Cervical",NA,23,18,"5",0.782608695652174,0.95,"was NOT met",3.85,"Dec 2014","23rd"
Mar 2018,"Scotland","Cervical",NA,41,31,"10",0.75609756097561,0.95,"was NOT met",7.95,"Dec 2014","19th"
Jun 2018,"Scotland","Cervical",NA,34,21,"13",0.617647058823529,0.95,"was NOT met",11.3,"Dec 2014","11th"
Sep 2018,"Scotland","Cervical",NA,55,39,"16",0.709090909090909,0.95,"was NOT met",13.25,"Dec 2014","16th"
Dec 2018,"Scotland","Cervical",NA,58,35,"23",0.603448275862069,0.95,"was NOT met",20.1,"Dec 2014","10th"
Mar 2019,"Scotland","Cervical",NA,40,36,"4",0.9,0.95,"was NOT met",2,"Dec 2014","39th"
Jun 2019,"Scotland","Cervical",NA,48,33,"15",0.6875,0.95,"was NOT met",12.6,"Dec 2014","13th"
Sep 2019,"Scotland","Cervical",NA,56,48,"8",0.857142857142857,0.95,"was NOT met",5.2,"Dec 2014","33rd"
Dec 2019,"Scotland","Cervical",NA,45,30,"15",0.666666666666667,0.95,"was NOT met",12.75,"Dec 2014","12th"
Mar 2020,"Scotland","Cervical",NA,43,30,"13",0.697674418604651,0.95,"was NOT met",10.85,"Dec 2014","15th"
Jun 2020,"Scotland","Cervical",NA,36,29,"7",0.805555555555556,0.95,"was NOT met",5.2,"Dec 2014","26th"
Sep 2020,"Scotland","Cervical",NA,28,21,"7",0.75,0.95,"was NOT met",5.6,"Dec 2014","18th"
Dec 2020,"Scotland","Cervical",NA,36,31,"5",0.861111111111111,0.95,"was NOT met",3.2,"Dec 2014","34th"
Mar 2021,"Scotland","Cervical",NA,46,35,"11",0.760869565217391,0.95,"was NOT met",8.7,"Dec 2014","21st"
Jun 2021,"Scotland","Cervical",NA,58,45,"13",0.775862068965517,0.95,"was NOT met",10.1,"Dec 2014","22nd"
Sep 2021,"Scotland","Cervical",NA,50,38,"12",0.76,0.95,"was NOT met",9.5,"Dec 2014","20th"
Dec 2021,"Scotland","Cervical",NA,24,20,"4",0.833333333333333,0.95,"was NOT met",2.8,"Dec 2014","28th"
Mar 2022,"Scotland","Cervical",NA,36,19,"17",0.527777777777778,0.95,"was NOT met",15.2,"Dec 2014","6th"
Jun 2022,"Scotland","Cervical",NA,34,18,"16",0.529411764705882,0.95,"was NOT met",14.3,"Dec 2014","7th"
Sep 2022,"Scotland","Cervical",NA,45,23,"22",0.511111111111111,0.95,"was NOT met",19.75,"Dec 2014","5th"
Dec 2022,"Scotland","Cervical",NA,46,21,"25",0.456521739130435,0.95,"was NOT met",22.7,"Dec 2014","2nd"
Mar 2023,"Scotland","Cervical",NA,43,15,"28",0.348837209302326,0.95,"was NOT met",25.85,"Dec 2014",""
Jun 2023,"Scotland","Cervical",NA,43,20,"23",0.465116279069767,0.95,"was NOT met",20.85,"Dec 2014","3rd"
Sep 2023,"Scotland","Cervical",NA,52,31,"21",0.596153846153846,0.95,"was NOT met",18.4,"Dec 2014","9th"
Dec 2023,"Scotland","Cervical",NA,46,32,"14",0.695652173913043,0.95,"was NOT met",11.7,"Dec 2014","14th"
Mar 2024,"Scotland","Cervical",NA,36,20,"16",0.555555555555556,0.95,"was NOT met",14.2,"Dec 2014","8th"
Jun 2024,"Scotland","Cervical",NA,56,27,"29",0.482142857142857,0.95,"was NOT met",26.2,"Dec 2014","4th"
Mar 2012,"Scotland","Colorectal",NA,503,456,"47",0.906560636182903,0.95,"was NOT met",21.85,NA,"43rd"
Jun 2012,"Scotland","Colorectal",NA,524,467,"57",0.891221374045801,0.95,"was NOT met",30.8,NA,"40th"
Sep 2012,"Scotland","Colorectal",NA,492,432,"60",0.878048780487805,0.95,"was NOT met",35.4,NA,"38th"
Dec 2012,"Scotland","Colorectal",NA,530,498,"32",0.939622641509434,0.95,"was NOT met",5.5,NA,"50th"
Mar 2013,"Scotland","Colorectal",NA,480,444,"36",0.925,0.95,"was NOT met",12,NA,"47th"
Jun 2013,"Scotland","Colorectal",NA,483,436,"47",0.902691511387164,0.95,"was NOT met",22.85,NA,"41st"
Sep 2013,"Scotland","Colorectal",NA,479,449,"30",0.937369519832985,0.95,"was NOT met",6.04999999999995,NA,"49th"
Dec 2013,"Scotland","Colorectal",NA,469,439,"30",0.936034115138593,0.95,"was NOT met",6.54999999999995,NA,"48th"
Mar 2014,"Scotland","Colorectal",NA,446,403,"43",0.903587443946188,0.95,"was NOT met",20.7,NA,"42nd"
Jun 2014,"Scotland","Colorectal",NA,488,450,"38",0.922131147540984,0.95,"was NOT met",13.6,NA,"46th"
Sep 2014,"Scotland","Colorectal",NA,505,461,"44",0.912871287128713,0.95,"was NOT met",18.75,NA,"45th"
Dec 2014,"Scotland","Colorectal",NA,442,403,"39",0.911764705882353,0.95,"was NOT met",16.9,NA,"44th"
Mar 2015,"Scotland","Colorectal",NA,436,382,"54",0.876146788990826,0.95,"was NOT met",32.2,NA,"37th"
Jun 2015,"Scotland","Colorectal",NA,459,400,"59",0.871459694989107,0.95,"was NOT met",36.05,NA,"36th"
Sep 2015,"Scotland","Colorectal",NA,439,371,"68",0.845102505694761,0.95,"was NOT met",46.05,NA,"32nd"
Dec 2015,"Scotland","Colorectal",NA,464,409,"55",0.881465517241379,0.95,"was NOT met",31.8,NA,"39th"
Mar 2016,"Scotland","Colorectal",NA,455,393,"62",0.863736263736264,0.95,"was NOT met",39.25,NA,"35th"
Jun 2016,"Scotland","Colorectal",NA,456,378,"78",0.828947368421053,0.95,"was NOT met",55.2,NA,"29th"
Sep 2016,"Scotland","Colorectal",NA,460,367,"93",0.797826086956522,0.95,"was NOT met",70,NA,"25th"
Dec 2016,"Scotland","Colorectal",NA,485,408,"77",0.841237113402062,0.95,"was NOT met",52.75,NA,"31st"
Mar 2017,"Scotland","Colorectal",NA,496,427,"69",0.860887096774194,0.95,"was NOT met",44.2,NA,"34th"
Jun 2017,"Scotland","Colorectal",NA,503,417,"86",0.829025844930418,0.95,"was NOT met",60.85,NA,"30th"
Sep 2017,"Scotland","Colorectal",NA,502,414,"88",0.824701195219124,0.95,"was NOT met",62.9,NA,"28th"
Dec 2017,"Scotland","Colorectal",NA,491,418,"73",0.85132382892057,0.95,"was NOT met",48.45,NA,"33rd"
Mar 2018,"Scotland","Colorectal",NA,537,436,"101",0.811918063314711,0.95,"was NOT met",74.15,NA,"26th"
Jun 2018,"Scotland","Colorectal",NA,546,415,"131",0.76007326007326,0.95,"was NOT met",103.7,NA,"20th"
Sep 2018,"Scotland","Colorectal",NA,558,381,"177",0.682795698924731,0.95,"was NOT met",149.1,NA,"14th"
Dec 2018,"Scotland","Colorectal",NA,577,389,"188",0.674176776429809,0.95,"was NOT met",159.15,NA,"11th"
Mar 2019,"Scotland","Colorectal",NA,579,386,"193",0.666666666666667,0.95,"was NOT met",164.05,NA,"9th"
Jun 2019,"Scotland","Colorectal",NA,594,405,"189",0.681818181818182,0.95,"was NOT met",159.3,NA,"13th"
Sep 2019,"Scotland","Colorectal",NA,591,417,"174",0.705583756345178,0.95,"was NOT met",144.45,NA,"17th"
Dec 2019,"Scotland","Colorectal",NA,575,399,"176",0.693913043478261,0.95,"was NOT met",147.25,NA,"16th"
Mar 2020,"Scotland","Colorectal",NA,619,474,"145",0.765751211631664,0.95,"was NOT met",114.05,NA,"21st"
Jun 2020,"Scotland","Colorectal",NA,429,325,"104",0.757575757575758,0.95,"was NOT met",82.55,NA,"19th"
Sep 2020,"Scotland","Colorectal",NA,440,337,"103",0.765909090909091,0.95,"was NOT met",81,NA,"22nd"
Dec 2020,"Scotland","Colorectal",NA,495,380,"115",0.767676767676768,0.95,"was NOT met",90.25,NA,"23rd"
Mar 2021,"Scotland","Colorectal",NA,543,447,"96",0.823204419889503,0.95,"was NOT met",68.85,NA,"27th"
Jun 2021,"Scotland","Colorectal",NA,606,477,"129",0.787128712871287,0.95,"was NOT met",98.6999999999999,NA,"24th"
Sep 2021,"Scotland","Colorectal",NA,695,500,"195",0.719424460431655,0.95,"was NOT met",160.25,NA,"18th"
Dec 2021,"Scotland","Colorectal",NA,715,496,"219",0.693706293706294,0.95,"was NOT met",183.25,NA,"15th"
Mar 2022,"Scotland","Colorectal",NA,645,405,"240",0.627906976744186,0.95,"was NOT met",207.75,NA,"5th"
Jun 2022,"Scotland","Colorectal",NA,645,394,"251",0.610852713178295,0.95,"was NOT met",218.75,NA,"4th"
Sep 2022,"Scotland","Colorectal",NA,640,383,"257",0.5984375,0.95,"was NOT met",225,NA,"3rd"
Dec 2022,"Scotland","Colorectal",NA,679,399,"280",0.587628865979381,0.95,"was NOT met",246.05,NA,"2nd"
Mar 2023,"Scotland","Colorectal",NA,647,368,"279",0.568778979907264,0.95,"was NOT met",246.65,NA,""
Jun 2023,"Scotland","Colorectal",NA,614,399,"215",0.649837133550489,0.95,"was NOT met",184.3,NA,"8th"
Sep 2023,"Scotland","Colorectal",NA,677,437,"240",0.645494830132939,0.95,"was NOT met",206.15,NA,"7th"
Dec 2023,"Scotland","Colorectal",NA,692,444,"248",0.641618497109827,0.95,"was NOT met",213.4,NA,"6th"
Mar 2024,"Scotland","Colorectal",NA,650,438,"212",0.673846153846154,0.95,"was NOT met",179.5,NA,"10th"
Jun 2024,"Scotland","Colorectal",NA,633,427,"206",0.674565560821485,0.95,"was NOT met",174.35,NA,"12th"
Mar 2012,"Scotland","Head and neck",NA,102,95,"7",0.931372549019608,0.95,"was NOT met",1.89999999999999,NA,"49th"
Jun 2012,"Scotland","Head and neck",NA,123,116,"7",0.943089430894309,0.95,"was NOT met",0.849999999999994,NA,"50th"
Sep 2012,"Scotland","Head and neck",NA,117,105,"12",0.897435897435897,0.95,"was NOT met",6.14999999999999,NA,"39th"
Dec 2012,"Scotland","Head and neck",NA,111,103,"8",0.927927927927928,0.95,"was NOT met",2.44999999999999,NA,"46th"
Mar 2013,"Scotland","Head and neck",NA,99,92,"7",0.929292929292929,0.95,"was NOT met",2.05,NA,"48th"
Jun 2013,"Scotland","Head and neck",NA,99,90,"9",0.909090909090909,0.95,"was NOT met",4.05,NA,"43rd"
Sep 2013,"Scotland","Head and neck",NA,112,97,"15",0.866071428571429,0.95,"was NOT met",9.39999999999999,NA,"29th"
Dec 2013,"Scotland","Head and neck",NA,118,107,"11",0.906779661016949,0.95,"was NOT met",5.09999999999999,NA,"40th"
Mar 2014,"Scotland","Head and neck",NA,101,89,"12",0.881188118811881,0.95,"was NOT met",6.94999999999999,NA,"36th"
Jun 2014,"Scotland","Head and neck",NA,119,106,"13",0.890756302521008,0.95,"was NOT met",7.05,NA,"38th"
Sep 2014,"Scotland","Head and neck",NA,120,109,"11",0.908333333333333,0.95,"was NOT met",5,NA,"42nd"
Dec 2014,"Scotland","Head and neck",NA,101,89,"12",0.881188118811881,0.95,"was NOT met",6.94999999999999,NA,"36th"
Mar 2015,"Scotland","Head and neck",NA,110,100,"10",0.909090909090909,0.95,"was NOT met",4.5,NA,"43rd"
Jun 2015,"Scotland","Head and neck",NA,135,116,"19",0.859259259259259,0.95,"was NOT met",12.25,NA,"28th"
Sep 2015,"Scotland","Head and neck",NA,117,89,"28",0.760683760683761,0.95,"was NOT met",22.15,NA,"8th"
Dec 2015,"Scotland","Head and neck",NA,127,110,"17",0.866141732283465,0.95,"was NOT met",10.65,NA,"30th"
